#,Word,Link,POS,Definition
421,colorful,https://www.handspeak.com/word/c/colorful.mp4,NN,
422,comb,https://www.handspeak.com/word/c/comb.mp4,NN,
423,combine,https://www.handspeak.com/word/c/combine.mp4,NN,
424,come,https://www.handspeak.com/word/c/come.mp4,VB,
425,come here,https://www.handspeak.com/word/c/come-here.mp4,NN,
426,comfortable,https://www.handspeak.com/word/c/comfortable.mp4,JJ,
427,commit,https://www.handspeak.com/word/c/commit.mp4,NN,
428,command,https://www.handspeak.com/word/c/command.mp4,NN,
429,commando,https://www.handspeak.com/word/c/commando.mp4,NN,
430,comment,https://www.handspeak.com/word/c/comment.mp4,NN,
431,committee,https://www.handspeak.com/word/c/committee.mp4,NN,
432,common,https://www.handspeak.com/word/c/common.mp4,JJ,
433,uncommon,https://www.handspeak.com/word/u/uncommon.mp4,JJ,
434,common sense,https://www.handspeak.com/word/c/common-sense.mp4,JJ,
435,communicate,https://www.handspeak.com/word/c/communication.mp4,NN,
436,communism,https://www.handspeak.com/word/c/communist.mp4,NN,
437,totalitarian,https://www.handspeak.com/word/t/totalitarian.mp4,JJ,
438,twitter,https://www.handspeak.com/word/t/twitter-plu.mp4,NN,
439,community,https://www.handspeak.com/word/c/community.mp4,NN,
440,company,https://www.handspeak.com/word/c/company-co.mp4,NN,
441,thrombus,https://www.handspeak.com/word/t/thrombus.mp4,NN,
442,compete,https://www.handspeak.com/word/c/compete.mp4,NN,
443,complain,https://www.handspeak.com/word/c/complain.mp4,NN,
444,veritable,https://www.handspeak.com/word/v/veritable.mp4,JJ,
445,complete,https://www.handspeak.com/word/c/complete-finish.mp4,JJ,
446,complex,https://www.handspeak.com/word/c/complex.mp4,JJ,
447,complicated,https://www.handspeak.com/word/c/complicate-isl.mp4,VBN,
448,composition (art or design),https://www.handspeak.com/word/c/composition-art.mp4,NN,
449,computer,https://www.handspeak.com/word/c/computer-arm.mp4,NN,
450,computer science,https://www.handspeak.com/word/c/computer-science.mp4,NN,
451,computer information systems,https://www.handspeak.com/word/c/computer-info-systems.mp4,NN,
452,computer engineering,https://www.handspeak.com/word/c/computer-engineering.mp4,NN,
453,conceited,https://www.handspeak.com/word/c/conceited.mp4,VBN,
454,arrogant,https://www.handspeak.com/word/a/arrogant.mp4,JJ,
455,concept,https://www.handspeak.com/word/c/concept.mp4,NN,
456,concerned,https://www.handspeak.com/word/c/concern.mp4,JJ,
457,conditions,https://www.handspeak.com/word/c/conditions.mp4,NNS,
458,condom,https://www.handspeak.com/word/c/condom.mp4,NN,
459,confess,https://www.handspeak.com/word/c/confess.mp4,NN,
460,confident,https://www.handspeak.com/word/c/confident.mp4,NN,
461,confidential,https://www.handspeak.com/word/c/confidential.mp4,NN,
462,conflict,https://www.handspeak.com/word/c/conflict.mp4,NN,
463,confused,https://www.handspeak.com/word/c/confused.mp4,VBN,
464,congratulation,https://www.handspeak.com/word/c/congratulation.mp4,NN,
465,Congress,https://www.handspeak.com/word/c/congress-wfd.mp4,NNP,
466,connect,https://www.handspeak.com/word/c/connect.mp4,NN,
467,conscious,https://www.handspeak.com/word/c/conscious.mp4,JJ,
468,consider,https://www.handspeak.com/word/c/consider.mp4,VB,
469,constitution,https://www.handspeak.com/word/c/constitution.mp4,NN,
470,construct,https://www.handspeak.com/word/c/construct.mp4,NN,
471,continents,https://www.handspeak.com/word/c/continents.mp4,NNS,
472,continue,https://www.handspeak.com/word/c/continue.mp4,NN,
473,contract,https://www.handspeak.com/word/c/contract.mp4,NN,
474,control,https://www.handspeak.com/word/c/control.mp4,NN,
475,cook,https://www.handspeak.com/word/c/cook.mp4,NN,
476,cookie,https://www.handspeak.com/word/c/cookie.mp4,NN,
477,cool off,https://www.handspeak.com/word/c/cool-off.mp4,NN,
478,cool (neat),https://www.handspeak.com/word/c/cool-neat.mp4,NN,
479,cooperate,https://www.handspeak.com/word/c/cooperate-cir.mp4,NN,
480,cooperative,https://www.handspeak.com/word/c/cooperative.mp4,NN,
481,coordinate,https://www.handspeak.com/word/c/coordinate.mp4,NN,
482,copyediting,https://www.handspeak.com/word/c/copyediting.mp4,VBG,
483,copycat,https://www.handspeak.com/word/c/copy-imitate.mp4,NN,
484,photocopy,https://www.handspeak.com/word/c/photocopy.mp4,NN,
485,copywriting,https://www.handspeak.com/word/c/copywriting.mp4,VBG,
486,copyright,https://www.handspeak.com/word/c/copyright.mp4,NN,
487,compose,https://www.handspeak.com/word/c/compose-write.mp4,NN,
488,cough,https://www.handspeak.com/word/c/cough.mp4,NN,
489,cough syrup,https://www.handspeak.com/word/c/cough-syrup.mp4,NN,
490,count,https://www.handspeak.com/word/c/count.mp4,NN,
491,country,https://www.handspeak.com/word/c/country.mp4,NN,
492,put up with,https://www.handspeak.com/word/p/putup-with.mp4,VB,
493,courage,https://www.handspeak.com/word/c/courage.mp4,NN,
494,course,https://www.handspeak.com/word/c/course-class.mp4,NN,
495,court,https://www.handspeak.com/word/c/court-law.mp4,NN,
496,cousin,https://www.handspeak.com/word/c/cousin.mp4,NN,
497,racism,https://www.handspeak.com/word/r/racism.mp4,NN,
498,cover,https://www.handspeak.com/word/c/cover.mp4,NN,
499,bookcover,https://www.handspeak.com/word/b/bookcover.mp4,NN,
500,cattle,https://www.handspeak.com/word/c/cattle.mp4,NNS,
501,cow,https://www.handspeak.com/word/c/cow2.mp4,NN,
502,cowboy,https://www.handspeak.com/word/c/cowboy.mp4,NN,
503,crab,https://www.handspeak.com/word/c/crab.mp4,NN,
504,cracker,https://www.handspeak.com/word/c/cracker-food.mp4,NN,
505,crash,https://www.handspeak.com/word/c/crash-accident.mp4,NN,
506,crawl,https://www.handspeak.com/word/c/crawl-baby.mp4,NN,
507,insane,https://www.handspeak.com/word/i/insane.mp4,NN,
508,crazy,https://www.handspeak.com/word/c/crazy2.mp4,NN,
509,create,https://www.handspeak.com/word/c/create-make.mp4,NN,
510,creative,https://www.handspeak.com/word/c/creative.mp4,JJ,
511,criticize,https://www.handspeak.com/word/c/criticize.mp4,VB,
512,crown,https://www.handspeak.com/word/c/crown-royal.mp4,NN,
513,cruel,https://www.handspeak.com/word/c/cruel.mp4,NN,
514,snivel,https://www.handspeak.com/word/s/snivel.mp4,NN,
515,sob (cry),https://www.handspeak.com/word/s/sob-hard.mp4,NN,
516,snuffle,https://www.handspeak.com/word/s/snuffle.mp4,NN,
517,crybaby,https://www.handspeak.com/word/c/crybaby.mp4,NN,
518,physical,https://www.handspeak.com/word/p/physical.mp4,JJ,
519,culture,https://www.handspeak.com/word/c/culture.mp4,NN,
520,pictographic,https://www.handspeak.com/word/p/pictographic.mp4,JJ,
521,cup,https://www.handspeak.com/word/c/cup.mp4,NN,
522,curious,https://www.handspeak.com/word/c/curious.mp4,JJ,
523,self-centered,https://www.handspeak.com/word/s/self-centered.mp4,JJ,
524,self-obsessed,https://www.handspeak.com/word/s/self-centered2.mp4,JJ,
525,cut out,https://www.handspeak.com/word/c/cut-out.mp4,VBN,
526,cut down,https://www.handspeak.com/word/c/cut-down.mp4,VB,
527,snip,https://www.handspeak.com/word/s/snip.mp4,NN,
528,cute,https://www.handspeak.com/word/c/cute.mp4,NN,
529,darling,https://www.handspeak.com/word/d/darling.mp4,VBG,
530,cycle,https://www.handspeak.com/word/c/cycle.mp4,NN,
531,damage,https://www.handspeak.com/word/d/damage.mp4,NN,
532,dance,https://www.handspeak.com/word/d/dance.mp4,NN,
533,hazardous,https://www.handspeak.com/word/h/hazardous.mp4,JJ,
534,dangerous,https://www.handspeak.com/word/d/danger-us.mp4,JJ,
535,dark,https://www.handspeak.com/word/d/dark.mp4,NN,
536,daughter,https://www.handspeak.com/word/d/daughter.mp4,NN,
537,day,https://www.handspeak.com/word/d/day.mp4,NN,
538,urinate,https://www.handspeak.com/word/u/urinate-pee.mp4,NN,
539,deaf,https://www.handspeak.com/word/d/deaf.mp4,NN,
540,Deaf world,https://www.handspeak.com/word/d/deaf-world.mp4,NNP,
541,Deaf culture,https://www.handspeak.com/word/d/deaf-culture.mp4,JJ,
542,Deaf way,https://www.handspeak.com/word/d/deaf-way.mp4,NNP,
543,debate,https://www.handspeak.com/word/d/debate.mp4,NN,
544,debt,https://www.handspeak.com/word/d/debt-money.mp4,NN,
545,decapitate,https://www.handspeak.com/word/d/decapitate.mp4,NN,
546,decide,https://www.handspeak.com/word/d/decide.mp4,NN,
547,decline,https://www.handspeak.com/word/d/decline-passup.mp4,NN,
548,diminish,https://www.handspeak.com/word/d/diminish.mp4,NN,
549,decrease,https://www.handspeak.com/word/d/decrease.mp4,NN,
550,defend,https://www.handspeak.com/word/d/defend.mp4,NN,
551,degree (college),https://www.handspeak.com/word/d/degree-college.mp4,NN,
552,delay,https://www.handspeak.com/word/d/delay.mp4,NN,
553,entrust,https://www.handspeak.com/word/e/entrust.mp4,NN,
554,delete,https://www.handspeak.com/word/d/delete.mp4,NN,
555,deliberate,https://www.handspeak.com/word/d/deliberate.mp4,NN,
556,deliver,https://www.handspeak.com/word/d/deliver.mp4,NN,
557,give birth,https://www.handspeak.com/word/g/give-birth.mp4,VB,
558,demand,https://www.handspeak.com/word/d/demand.mp4,NN,
559,Denmark,https://www.handspeak.com/word/d/denmark.mp4,NN,
560,dentist,https://www.handspeak.com/word/d/dentist.mp4,NN,
561,deny,https://www.handspeak.com/word/d/deny.mp4,NN,
562,depend,https://www.handspeak.com/word/d/depend.mp4,NN,
563,deposit,https://www.handspeak.com/word/d/deposit.mp4,NN,
564,deserve,https://www.handspeak.com/word/d/deserve.mp4,NN,
565,design,https://www.handspeak.com/word/d/design.mp4,NN,
566,desire,https://www.handspeak.com/word/d/desire.mp4,NN,
567,destroy,https://www.handspeak.com/word/d/destroy.mp4,NN,
568,detail,https://www.handspeak.com/word/d/detail.mp4,NN,
569,deteriorate,https://www.handspeak.com/word/d/deteriorate.mp4,NN,
570,develop,https://www.handspeak.com/word/d/develop.mp4,VB,
571,diaper,https://www.handspeak.com/word/d/diaper.mp4,NN,
572,die cutting,https://www.handspeak.com/word/d/die-cutting.mp4,NN,
573,die,https://www.handspeak.com/word/d/die2.mp4,NN,
574,different,https://www.handspeak.com/word/d/different.mp4,JJ,
575,differentiate,https://www.handspeak.com/word/d/differentiate.mp4,NN,
576,clue,https://www.handspeak.com/word/c/clue-fs.mp4,NN,
577,difficult,https://www.handspeak.com/word/d/difficult.mp4,JJ,
578,digress,https://www.handspeak.com/word/d/digress.mp4,NN,
579,dim,https://www.handspeak.com/word/d/dim.mp4,NN,
580,dimple,https://www.handspeak.com/word/d/dimple.mp4,NN,
581,dinosaur,https://www.handspeak.com/word/d/dinosaur.mp4,NN,
582,dirty,https://www.handspeak.com/word/d/dirty.mp4,NN,
583,disabled,https://www.handspeak.com/word/d/disabled.mp4,JJ,
584,disagree,https://www.handspeak.com/word/d/disagree.mp4,NN,
585,disappear,https://www.handspeak.com/word/d/disappear.mp4,NN,
586,disconnect,https://www.handspeak.com/word/d/disconnect.mp4,NN,
587,discount,https://www.handspeak.com/word/d/discount.mp4,NN,
588,discuss,https://www.handspeak.com/word/d/discuss.mp4,NN,
589,confab,https://www.handspeak.com/word/d/confab.mp4,NN,
590,diskette,https://www.handspeak.com/word/d/diskette.mp4,NN,
591,long distance,https://www.handspeak.com/word/l/long-distance-ld.mp4,JJ,
592,dive,https://www.handspeak.com/word/d/dive.mp4,NN,
593,divide,https://www.handspeak.com/word/d/divide.mp4,NN,
594,divorce rate,https://www.handspeak.com/word/d/divorce-rate.mp4,NN,
595,divorce,https://www.handspeak.com/word/d/divorce2.mp4,NN,
596,correct,https://www.handspeak.com/word/c/correct.mp4,NN,
597,do,https://www.handspeak.com/word/d/do-do.mp4,VB,
598,undertake,https://www.handspeak.com/word/u/undertake.mp4,NN,
599,doing,https://www.handspeak.com/word/d/doing.mp4,VBG,
600,do not,https://www.handspeak.com/word/d/do-not.mp4,VB,
601,doctor,https://www.handspeak.com/word/d/doctor.mp4,NN,
602,dog,https://www.handspeak.com/word/d/dog-fs.mp4,NN,
603,pneumonia,https://www.handspeak.com/word/p/pneumonia.mp4,NN,
604,doll,https://www.handspeak.com/word/d/doll.mp4,NN,
605,dollar,https://www.handspeak.com/word/d/dollar-bill.mp4,NN,
606,hard cash,https://www.handspeak.com/word/h/hard-cash.mp4,JJ,
607,dolphin,https://www.handspeak.com/word/d/dolphin.mp4,NN,
608,donate,https://www.handspeak.com/word/d/donate.mp4,NN,
609,door,https://www.handspeak.com/word/d/door.mp4,NN,
610,door frame,https://www.handspeak.com/word/d/door-frame.mp4,NN,
611,double,https://www.handspeak.com/word/d/double.mp4,RB,
612,doubt,https://www.handspeak.com/word/d/doubt.mp4,NN,
613,clueless,https://www.handspeak.com/word/c/clueless.mp4,NN,
614,download,https://www.handspeak.com/word/d/download.mp4,NN,
615,duplicate,https://www.handspeak.com/word/d/duplicate.mp4,NN,
616,downtown,https://www.handspeak.com/word/d/downtown.mp4,NN,
617,drag,https://www.handspeak.com/word/d/drag.mp4,NN,
618,dragon,https://www.handspeak.com/word/d/dragon.mp4,NN,
619,drama,https://www.handspeak.com/word/d/drama.mp4,NN,
620,drawing,https://www.handspeak.com/word/d/drawing.mp4,VBG,
621,draw,https://www.handspeak.com/word/d/draw-art.mp4,NN,
622,dream,https://www.handspeak.com/word/d/dream.mp4,NN,
623,pensive,https://www.handspeak.com/word/p/pensive.mp4,NN,
624,daydream,https://www.handspeak.com/word/d/day-dream.mp4,NN,
625,unrealistic,https://www.handspeak.com/word/u/unrealistic-vision.mp4,JJ,
626,dress,https://www.handspeak.com/word/d/dress.mp4,NN,
627,drink,https://www.handspeak.com/word/d/drink.mp4,NN,
628,booze,https://www.handspeak.com/word/b/booze.mp4,NN,
629,drunk,https://www.handspeak.com/word/d/drunk.mp4,NN,
630,drive,https://www.handspeak.com/word/d/drive.mp4,NN,
631,road trip,https://www.handspeak.com/word/r/road-trip.mp4,NN,
632,drop,https://www.handspeak.com/word/d/drop.mp4,NN,
633,drop out,https://www.handspeak.com/word/d/dropout-drop.mp4,NN,
634,drug abuse,https://www.handspeak.com/word/d/drug.mp4,NN,
635,dry,https://www.handspeak.com/word/d/dry.mp4,NN,
636,duck,https://www.handspeak.com/word/d/duck.mp4,NN,
637,during,https://www.handspeak.com/word/d/during.mp4,IN,
638,eagle,https://www.handspeak.com/word/e/eagle.mp4,NN,
639,premature,https://www.handspeak.com/word/p/premature.mp4,NN,
640,early,https://www.handspeak.com/word/e/early-us.mp4,RB,
641,earn,https://www.handspeak.com/word/e/earn.mp4,NN,
642,earth,https://www.handspeak.com/word/e/earth.mp4,NN,
643,east,https://www.handspeak.com/word/e/east.mp4,NN,
644,easy,https://www.handspeak.com/word/e/easy.mp4,JJ,
645,eat,https://www.handspeak.com/word/e/eat.mp4,NN,
646,edit,https://www.handspeak.com/word/e/edit-video.mp4,NN,
647,Edmonton,https://www.handspeak.com/word/e/edmonton.mp4,NN,
648,eek,https://www.handspeak.com/word/e/eek-interj.mp4,NN,
649,hold on,https://www.handspeak.com/word/h/hold-on.mp4,NN,
650,egg,https://www.handspeak.com/word/e/egg.mp4,NN,
651,sieve,https://www.handspeak.com/word/s/sieve.mp4,NN,
652,hallway,https://www.handspeak.com/word/h/hallway.mp4,NN,
653,either,https://www.handspeak.com/word/e/either.mp4,DT,
654,electronic,https://www.handspeak.com/word/e/electronic.mp4,JJ,
655,elementary,https://www.handspeak.com/word/e/elementary.mp4,JJ,
656,conveyor,https://www.handspeak.com/word/c/conveyor.mp4,NN,
657,lose temper,https://www.handspeak.com/word/l/lose-temper.mp4,JJ,
658,tantrum,https://www.handspeak.com/word/t/tantrum.mp4,NN,
659,email,https://www.handspeak.com/word/e/email.mp4,NN,
660,embarrassed,https://www.handspeak.com/word/e/embarrassed.mp4,VBN,
661,embassy,https://www.handspeak.com/word/e/embassy.mp4,NN,
662,emergency room,https://www.handspeak.com/word/e/emergency-room.mp4,NN,
663,emotion,https://www.handspeak.com/word/e/emotion.mp4,NN,
664,generous,https://www.handspeak.com/word/g/generous.mp4,JJ,
665,emotional abuse,https://www.handspeak.com/word/e/emotional-abuse.mp4,JJ,
666,emphasize,https://www.handspeak.com/word/e/emphasize.mp4,VB,
667,empty,https://www.handspeak.com/word/e/empty.mp4,JJ,
668,worthless,https://www.handspeak.com/word/w/worthless.mp4,NN,
669,enclose,https://www.handspeak.com/word/e/enclose.mp4,VB,
670,encourage,https://www.handspeak.com/word/e/encourage.mp4,NN,
671,energy,https://www.handspeak.com/word/e/energy.mp4,NN,
672,relish,https://www.handspeak.com/word/r/relish.mp4,NN,
673,enjoy,https://www.handspeak.com/word/e/enjoy.mp4,NN,
674,English,https://www.handspeak.com/word/e/english.mp4,JJ,
675,United Kingdom,https://www.handspeak.com/word/u/england-uk.mp4,NNP,
676,sufficient,https://www.handspeak.com/word/s/sufficient.mp4,NN,
677,enough,https://www.handspeak.com/word/e/enough.mp4,RB,
678,enter,https://www.handspeak.com/word/e/enter.mp4,NN,
679,enthusiasm,https://www.handspeak.com/word/e/enthusiasm.mp4,NN,
680,envy,https://www.handspeak.com/word/e/envy.mp4,NN,
681,epilepsy,https://www.handspeak.com/word/e/epilepsy.mp4,NN,
682,equate,https://www.handspeak.com/word/e/equate.mp4,NN,
683,erase,https://www.handspeak.com/word/e/erase.mp4,NN,
684,escape,https://www.handspeak.com/word/e/escape.mp4,NN,
685,establish,https://www.handspeak.com/word/e/establish.mp4,VB,
686,self-esteem,https://www.handspeak.com/word/s/self-esteem.mp4,NN,
687,esteem,https://www.handspeak.com/word/e/esteem.mp4,NN,
688,Eurodollar,https://www.handspeak.com/word/e/eurodollar.mp4,NN,
689,Euro,https://www.handspeak.com/word/e/euro.mp4,NN,
690,captivating,https://www.handspeak.com/word/c/captivating.mp4,VBG,
691,Europe,https://www.handspeak.com/word/e/europe.mp4,NNP,
692,evaluate,https://www.handspeak.com/word/e/evaluate.mp4,NN,
693,evening,https://www.handspeak.com/word/e/evening.mp4,VBG,
694,event,https://www.handspeak.com/word/e/event.mp4,NN,
695,every,https://www.handspeak.com/word/e/every.mp4,DT,
696,everyday,https://www.handspeak.com/word/e/every-day.mp4,NN,
697,everything,https://www.handspeak.com/word/e/everything.mp4,NN,
698,examine,https://www.handspeak.com/word/e/examine.mp4,NN,
699,exam,https://www.handspeak.com/word/e/exam.mp4,NN,
700,example,https://www.handspeak.com/word/e/example.mp4,NN,
701,exist,https://www.handspeak.com/word/e/exist.mp4,NN,
702,excited,https://www.handspeak.com/word/e/excited.mp4,VBN,
703,assert,https://www.handspeak.com/word/a/assert-contend.mp4,NN,
704,excuse me,https://www.handspeak.com/word/e/excuse-me.mp4,IN,
705,executive,https://www.handspeak.com/word/e/executive.mp4,NN,
706,exercise,https://www.handspeak.com/word/e/exercise-workout.mp4,NN,
707,exhausted,https://www.handspeak.com/word/e/exhausted.mp4,VBN,
708,exhibit,https://www.handspeak.com/word/e/exhibit-art.mp4,NN,
709,exile,https://www.handspeak.com/word/e/exile.mp4,NN,
710,deport,https://www.handspeak.com/word/d/deport-expel.mp4,NN,
711,expand,https://www.handspeak.com/word/e/expand.mp4,NN,
712,expense,https://www.handspeak.com/word/e/expense.mp4,NN,
713,expensive,https://www.handspeak.com/word/e/expensive.mp4,JJ,
714,experience,https://www.handspeak.com/word/e/experience.mp4,NN,
715,expert,https://www.handspeak.com/word/e/expert.mp4,NN,
716,explain,https://www.handspeak.com/word/e/explain.mp4,NN,
717,exploit,https://www.handspeak.com/word/e/exploit.mp4,NN,
718,explore,https://www.handspeak.com/word/e/explore-travel.mp4,NN,
719,expose,https://www.handspeak.com/word/e/expose.mp4,VB,
720,expression,https://www.handspeak.com/word/e/expressive.mp4,NN,
721,expressionless,https://www.handspeak.com/word/e/expressiveless.mp4,NN,
722,extinct,https://www.handspeak.com/word/e/extinct.mp4,NN,
723,extrasensory perception,https://www.handspeak.com/word/e/extrasensory-perception.mp4,JJ,
724,eyes,https://www.handspeak.com/word/e/eyes.mp4,NNS,
